name,power,energy,category,attribute,effect,learned_by_pets
雾气环绕,0,1,状态,冰,回复能量，回复值等于敌方技能总能耗的一半。,"[{""name"": ""电企鹅""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""乌拉塔（极夜的样子）""}]"
霜天,0,4,状态,冰,敌方获得1层冻结，且每有1层冻结获得全技能能耗+1。,"[{""name"": ""雪巨人""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""月牙雪熊""}]"
冰天雪地,0,2,防御,冰,减伤80%，应对攻击：被应对技能能耗+3。,"[{""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""雪巨人""}, {""name"": ""月牙雪熊""}]"
冰墙,0,2,防御,冰,减伤80%，应对攻击：敌方获得2层冻结。,"[{""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""晶石蜗（西瓜碧玺的样子）""}, {""name"": ""钻石蜗""}, {""name"": ""雪巨人""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""尖嘴狐仙""}, {""name"": ""海豹船长""}, {""name"": ""深蓝鲸""}, {""name"": ""椰浆布丁""}, {""name"": ""月牙雪熊""}]"
冰锥,40,0,物攻,冰,对敌方精灵造成物理伤害。,"[{""name"": ""卡瓦重（雪山附近的样子）""}, {""name"": ""雪巨人""}, {""name"": ""雪灵""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""月牙雪熊""}]"
冷风,60,1,魔攻,冰,对敌方精灵造成魔法伤害。,"[{""name"": ""迪莫""}, {""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""岚鸟（本来的样子）""}, {""name"": ""霜翼领主""}, {""name"": ""音速犬""}, {""name"": ""风暴战犬""}, {""name"": ""蒲公英娃娃""}, {""name"": ""瞌睡王""}, {""name"": ""菊花梨""}, {""name"": ""花魁蜂后""}, {""name"": ""女王蜂""}, {""name"": ""白金独角兽""}, {""name"": ""彩虹独角兽""}, {""name"": ""风滚暮虫（金黄的样子）""}, {""name"": ""风滚暮虫（枯叶的样子）""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""尖嘴狐仙""}, {""name"": ""圣羽翼王""}, {""name"": ""针叶巡林""}, {""name"": ""怒目怂猫""}, {""name"": ""芋香巨角蛛""}, {""name"": ""斑枭""}, {""name"": ""海豹船长""}, {""name"": ""伊兰亚龙""}, {""name"": ""伊兰龙""}, {""name"": ""寒音蛇（本来的样子）""}, {""name"": ""恶魔红钻""}, {""name"": ""海枝枝（碧蓝珊瑚）""}, {""name"": ""海枝枝（杏黄百合）""}, {""name"": ""海枝枝（洋红沙丁）""}, {""name"": ""海枝枝（翠绿纶布）""}, {""name"": ""龙鱼""}, {""name"": ""裘卡""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""绅士鸡""}, {""name"": ""深蓝鲸""}, {""name"": ""格兰球""}, {""name"": ""圣剑-X""}, {""name"": ""圣剑骑士""}, {""name"": ""椰浆布丁""}, {""name"": ""窃光蚊""}, {""name"": ""夜枭""}, {""name"": ""上岸蛙""}, {""name"": ""雅丹鬃""}, {""name"": ""暮星辰""}]"
冰爪,80,2,物攻,冰,对敌方精灵造成物理伤害。,"[{""name"": ""迪莫""}, {""name"": ""火神""}, {""name"": ""烈火战神""}, {""name"": ""岚鸟（本来的样子）""}, {""name"": ""岚鸟（春天的样子）""}, {""name"": ""岚鸟（夏天的样子）""}, {""name"": ""岚鸟（秋天的样子）""}, {""name"": ""霜翼领主""}, {""name"": ""叮叮恶魔""}, {""name"": ""卡瓦重（草地附近的样子）""}, {""name"": ""卡瓦重（沙地附近的样子）""}, {""name"": ""卡瓦重（雪山附近的样子）""}, {""name"": ""巨噬针鼹""}, {""name"": ""瞌睡王""}, {""name"": ""翠顶夫人""}, {""name"": ""记忆石""}, {""name"": ""咔咔鸟""}, {""name"": ""魔眷鸟""}, {""name"": ""罗隐""}, {""name"": ""彩蝶鲨""}, {""name"": ""神谕鲨""}, {""name"": ""白金独角兽""}, {""name"": ""彩虹独角兽""}, {""name"": ""影狸""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""雪巨人""}, {""name"": ""獠牙猪""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""权杖-Ⅴ""}, {""name"": ""尖嘴狐仙""}, {""name"": ""皇家狮鹫（崖间地的样子）""}, {""name"": ""皇家狮鹫（高山地的样子）""}, {""name"": ""卷毛鸭""}, {""name"": ""海豹船长""}, {""name"": ""棋骑士（白子）""}, {""name"": ""棋骑士（黑子）""}, {""name"": ""棋契陛下""}, {""name"": ""烈火守护""}, {""name"": ""海枝枝（碧蓝珊瑚）""}, {""name"": ""翼龙""}, {""name"": ""声波缇塔""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""火焰猿""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""帕帕斯卡""}, {""name"": ""武者鸡""}, {""name"": ""深蓝鲸""}, {""name"": ""遁地鼠（枯水期的样子）""}, {""name"": ""遁地鼠（储水期的样子）""}, {""name"": ""圣剑-X""}, {""name"": ""圣剑骑士""}, {""name"": ""泥吼牙""}, {""name"": ""厉毒修萝""}, {""name"": ""龙息帕尔""}, {""name"": ""画间沉铁兽""}, {""name"": ""疾光千兽""}, {""name"": ""椰浆布丁""}, {""name"": ""月牙雪熊""}]"
打雪仗,45,3,魔攻,冰,造成魔伤，2连击。,"[{""name"": ""权杖-Ⅴ""}, {""name"": ""尖嘴狐仙""}, {""name"": ""寒音蛇（本来的样子）""}, {""name"": ""椰浆布丁""}]"
滚雪球,55,3,物攻,冰,造成物伤，敌方获得2层冻结，应对状态：额外获得2层，本次技能威力翻倍。,"[{""name"": ""獠牙猪""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""乌拉塔（极夜的样子）""}]"
丢冰块,90,3,物攻,冰,造成物伤，敌方获得速度-30。,"[{""name"": ""巨灵石""}, {""name"": ""雪巨人""}, {""name"": ""獠牙猪""}, {""name"": ""雪灵""}, {""name"": ""海豹船长""}, {""name"": ""里拉鳐""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""月牙雪熊""}]"
寒风吹,70,3,魔攻,冰,造成魔伤，敌方获得魔防-50%。,"[{""name"": ""迪莫""}, {""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""晶石蜗（西瓜碧玺的样子）""}, {""name"": ""钻石蜗""}, {""name"": ""彩蝶鲨""}, {""name"": ""神谕鲨""}, {""name"": ""巨灵石""}, {""name"": ""电企鹅""}, {""name"": ""里拉鳐""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""深蓝鲸""}, {""name"": ""椰浆布丁""}]"
雪球,0,1,状态,冰,敌方获得速度-90。,"[{""name"": ""瞌睡王""}, {""name"": ""雪巨人""}, {""name"": ""獠牙猪""}, {""name"": ""雪灵""}, {""name"": ""权杖-Ⅴ""}]"
碎冰冰,40,3,魔攻,冰,造成魔伤，敌方每有1层冻结，本次技能威力+20。,"[{""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}]"
冰捆缚,0,3,状态,冰,2连击，每次连击敌方获得全技能能耗+1。,"[{""name"": ""卡瓦重（雪山附近的样子）""}, {""name"": ""彩蝶鲨""}, {""name"": ""神谕鲨""}, {""name"": ""巨灵石""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""权杖-Ⅴ""}, {""name"": ""冰钻布鲁斯""}]"
速冻,0,4,状态,冰,敌方获得2层减速印记。,"[{""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""岚鸟（本来的样子）""}, {""name"": ""霜翼领主""}, {""name"": ""卡瓦重（雪山附近的样子）""}, {""name"": ""白金独角兽""}, {""name"": ""彩虹独角兽""}, {""name"": ""雪灵""}, {""name"": ""尖嘴狐仙""}, {""name"": ""荆棘电环""}, {""name"": ""里拉鳐""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""深蓝鲸""}]"
冰蛋壳,0,3,防御,冰,减伤60%，应对攻击：敌方获得2层减速印记。,"[{""name"": ""雪巨人""}, {""name"": ""椰浆布丁""}]"
雪替身,0,2,防御,冰,减伤70%，应对攻击：回复能量，回复值等于被应对技能能耗的2倍。,"[{""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""水泡壳（本来的样子）""}, {""name"": ""水泡壳（蜕皮时的样子）""}, {""name"": ""幻影灵菇""}, {""name"": ""石冠王蜥（本来的样子）""}, {""name"": ""石冠王蜥（球球尾巴的样子）""}, {""name"": ""布克棱岩""}, {""name"": ""迷嶂布莱克""}, {""name"": ""卷胡巨獭""}, {""name"": ""晶石蜗（西瓜碧玺的样子）""}, {""name"": ""晶石蜗（莲花刚玉的样子）""}, {""name"": ""晶石蜗（星彩榴石的样子）""}, {""name"": ""晶石蜗（火山琉璃的样子）""}, {""name"": ""晶石蜗（蓝锥矿的样子）""}, {""name"": ""晶石蜗（烧蓝黄金的样子）""}, {""name"": ""钻石蜗""}, {""name"": ""蹦床松鼠""}, {""name"": ""电球咩咩""}, {""name"": ""伊贝粉粉""}, {""name"": ""黑羽夫人""}, {""name"": ""古啦多""}, {""name"": ""怖哭菇""}, {""name"": ""雪巨人""}, {""name"": ""雪灵""}, {""name"": ""炽心勇狮""}, {""name"": ""嗜波螺""}, {""name"": ""嗜波螺（被污染的样子）""}, {""name"": ""海豹船长""}, {""name"": ""卡洛儿""}, {""name"": ""棋齐垒（白子）""}, {""name"": ""棋齐垒（黑子）""}, {""name"": ""流浪鼠""}, {""name"": ""鳗尾兽""}, {""name"": ""迷迷箱怪""}, {""name"": ""波多西""}, {""name"": ""闪电鳗鱼""}, {""name"": ""琉璃水母""}, {""name"": ""深蓝鲸""}, {""name"": ""秩序鱿墨""}, {""name"": ""铠甲虫""}, {""name"": ""寂灭骨龙""}, {""name"": ""捕尘长绒""}, {""name"": ""食尘短绒""}, {""name"": ""古卷执政官""}, {""name"": ""古卷匣魔像""}, {""name"": ""抹茶布丁""}, {""name"": ""熔岩布丁""}, {""name"": ""陨星虫""}, {""name"": ""燃薪虫""}]"
冬至,0,7,状态,冰,将天气改为暴风雪，持续8回合。,"[{""name"": ""卡瓦重（雪山附近的样子）""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""尖嘴狐仙""}]"
霜冻,0,1,状态,冰,敌方获得魔防-100%。,"[{""name"": ""电企鹅""}, {""name"": ""獠牙猪""}, {""name"": ""椰浆布丁""}]"
冰点,0,2,状态,冰,敌方获得5层冻结，应对防御：额外获得5层。,"[{""name"": ""电企鹅""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""尖嘴狐仙""}, {""name"": ""荆棘电环""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""月牙雪熊""}]"
龙吼,60,1,物攻,龙,对敌方精灵造成物理伤害。,"[{""name"": ""圣羽翼王""}, {""name"": ""伊兰亚龙""}, {""name"": ""伊兰龙""}, {""name"": ""龙鱼""}, {""name"": ""寂灭骨龙""}, {""name"": ""龙息帕尔""}]"
吹炎,170,3,物攻,龙,蓄力，造成物伤，应对状态：本次技能威力翻倍。,"[{""name"": ""翼龙""}, {""name"": ""寂灭骨龙""}, {""name"": ""龙息帕尔""}]"
怨力打击,1,3,魔攻,龙,蓄力，造成魔伤，若蓄力期间受到攻击，本技能威力变为敌方技能威力的3倍。,"[{""name"": ""伊兰亚龙""}, {""name"": ""伊兰龙""}, {""name"": ""龙鱼""}]"
升龙咆哮,200,3,魔攻,龙,蓄力，对敌方造成魔法伤害。,"[{""name"": ""迪莫""}, {""name"": ""魔力猫""}, {""name"": ""叶冕魔力猫""}, {""name"": ""火神""}, {""name"": ""烈火战神""}, {""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""鸭吉吉（蓬松的样子）""}, {""name"": ""鸭吉吉（紧实的样子）""}, {""name"": ""鸭吉吉（急急急鸭）""}, {""name"": ""鸭吉吉（等一等鸭）""}, {""name"": ""鸭吉吉（燃了鸭）""}, {""name"": ""鸭吉吉国王""}, {""name"": ""水泡壳（本来的样子）""}, {""name"": ""水泡壳（蜕皮时的样子）""}, {""name"": ""花影羚羊""}, {""name"": ""岚鸟（本来的样子）""}, {""name"": ""岚鸟（春天的样子）""}, {""name"": ""岚鸟（夏天的样子）""}, {""name"": ""岚鸟（秋天的样子）""}, {""name"": ""霜翼领主""}, {""name"": ""幻影灵菇""}, {""name"": ""石冠王蜥（本来的样子）""}, {""name"": ""石冠王蜥（球球尾巴的样子）""}, {""name"": ""布克棱岩""}, {""name"": ""迷嶂布莱克""}, {""name"": ""叮叮恶魔""}, {""name"": ""化蝶（平常的样子）""}, {""name"": ""化蝶（幽冥眼的样子）""}, {""name"": ""化蝶（喵喵的样子）""}, {""name"": ""化蝶（奇丽花的样子）""}, {""name"": ""幽影树""}, {""name"": ""幻影荆棘""}, {""name"": ""卷胡巨獭""}, {""name"": ""晶石蜗（西瓜碧玺的样子）""}, {""name"": ""晶石蜗（莲花刚玉的样子）""}, {""name"": ""晶石蜗（星彩榴石的样子）""}, {""name"": ""晶石蜗（火山琉璃的样子）""}, {""name"": ""晶石蜗（蓝锥矿的样子）""}, {""name"": ""晶石蜗（烧蓝黄金的样子）""}, {""name"": ""钻石蜗""}, {""name"": ""奇丽花""}, {""name"": ""奇丽果""}, {""name"": ""卡瓦重（草地附近的样子）""}, {""name"": ""卡瓦重（沙地附近的样子）""}, {""name"": ""卡瓦重（雪山附近的样子）""}, {""name"": ""音速犬""}, {""name"": ""风暴战犬""}, {""name"": ""蹦床松鼠""}, {""name"": ""嘟嘟锅""}, {""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""梦悠悠（穿旧睡衣的样子）""}, {""name"": ""兽花蕾""}, {""name"": ""巨噬针鼹""}, {""name"": ""蹦蹦花（海神球形态）""}, {""name"": ""蹦蹦花（彩玉球形态）""}, {""name"": ""蹦蹦花（短毛球形态）""}, {""name"": ""蹦蹦花（象牙球形态）""}, {""name"": ""蹦蹦果""}, {""name"": ""电球咩咩""}, {""name"": ""蒲公英娃娃""}, {""name"": ""伊贝粉粉""}, {""name"": ""瞌睡王""}, {""name"": ""千棘盔（本来的样子）""}, {""name"": ""千棘盔（磨损的样子）""}, {""name"": ""千棘海针""}, {""name"": ""菊花梨""}, {""name"": ""星光狮（星光能量的样子）""}, {""name"": ""星光狮（月光能量的样子）""}, {""name"": ""花魁蜂后""}, {""name"": ""女王蜂""}, {""name"": ""朔夜伊芙""}, {""name"": ""翠顶夫人""}, {""name"": ""黑羽夫人""}, {""name"": ""锤头鹳""}, {""name"": ""魔草巫灵""}, {""name"": ""记忆石""}, {""name"": ""咔咔鸟""}, {""name"": ""花衣蝶""}, {""name"": ""魔眷鸟""}, {""name"": ""罗隐""}, {""name"": ""彩蝶鲨""}, {""name"": ""神谕鲨""}, {""name"": ""巨灵石""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""白金独角兽""}, {""name"": ""彩虹独角兽""}, {""name"": ""风滚暮虫（金黄的样子）""}, {""name"": ""风滚暮虫（枯叶的样子）""}, {""name"": ""黑猫巫师""}, {""name"": ""黑猫密探""}, {""name"": ""影狸""}, {""name"": ""古啦多""}, {""name"": ""怖哭菇""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""电企鹅""}, {""name"": ""雪巨人""}, {""name"": ""獠牙猪""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""权杖-Ⅴ""}, {""name"": ""尖嘴狐仙""}, {""name"": ""圣羽翼王""}, {""name"": ""针叶巡林""}, {""name"": ""炽心勇狮""}, {""name"": ""游蛇魔使""}, {""name"": ""公平鸽""}, {""name"": ""怒目怂猫""}, {""name"": ""皇家狮鹫（崖间地的样子）""}, {""name"": ""皇家狮鹫（高山地的样子）""}, {""name"": ""芋香巨角蛛""}, {""name"": ""嗜波螺""}, {""name"": ""嗜波螺（被污染的样子）""}, {""name"": ""九幽菇""}, {""name"": ""斑枭""}, {""name"": ""卷毛鸭""}, {""name"": ""海豹船长""}, {""name"": ""圆号鱼""}, {""name"": ""卡洛儿""}, {""name"": ""棋骑士（白子）""}, {""name"": ""棋骑士（黑子）""}, {""name"": ""棋齐垒（白子）""}, {""name"": ""棋齐垒（黑子）""}, {""name"": ""棋祈督（白子）""}, {""name"": ""棋祈督（黑子）""}, {""name"": ""棋绮后（白子）""}, {""name"": ""棋绮后（黑子）""}, {""name"": ""棋契陛下""}, {""name"": ""流浪鼠""}, {""name"": ""白发路路""}, {""name"": ""梦想三三""}, {""name"": ""奇梦咪""}, {""name"": ""鳗尾兽""}, {""name"": ""伊兰亚龙""}, {""name"": ""伊兰龙""}, {""name"": ""酷拉""}, {""name"": ""荆棘电环""}, {""name"": ""迷迷箱怪""}, {""name"": ""寒音蛇（本来的样子）""}, {""name"": ""恶魔红钻""}, {""name"": ""烈火守护""}, {""name"": ""里拉鳐""}, {""name"": ""海枝枝（碧蓝珊瑚）""}, {""name"": ""海枝枝（杏黄百合）""}, {""name"": ""海枝枝（洋红沙丁）""}, {""name"": ""海枝枝（翠绿纶布）""}, {""name"": ""波多西""}, {""name"": ""爵士鹿""}, {""name"": ""波普鹿""}, {""name"": ""声波缇塔""}, {""name"": ""高脚鹬""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""月亮砣（下弦的样子）""}, {""name"": ""月亮砣（上弦的样子）""}, {""name"": ""龙鱼""}, {""name"": ""闪电鳗鱼""}, {""name"": ""琉璃水母""}, {""name"": ""裘卡""}, {""name"": ""火焰猿""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""红绒十字""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""帕帕斯卡""}, {""name"": ""立方人""}, {""name"": ""绅士鸡""}, {""name"": ""武者鸡""}, {""name"": ""绒光优优""}, {""name"": ""噼啪鸟""}, {""name"": ""深蓝鲸""}, {""name"": ""格兰球""}, {""name"": ""遁地鼠（枯水期的样子）""}, {""name"": ""遁地鼠（储水期的样子）""}, {""name"": ""混乱鱿彩""}, {""name"": ""秩序鱿墨""}, {""name"": ""铠甲虫""}, {""name"": ""圣剑-X""}, {""name"": ""圣剑骑士""}, {""name"": ""泥吼牙""}, {""name"": ""厉毒修萝""}, {""name"": ""龙息帕尔""}, {""name"": ""捕尘长绒""}, {""name"": ""食尘短绒""}, {""name"": ""画间法师手""}, {""name"": ""画间沉铁兽""}, {""name"": ""古卷执政官""}, {""name"": ""古卷匣魔像""}, {""name"": ""绒仙子""}, {""name"": ""疾光千兽""}, {""name"": ""抹茶布丁""}, {""name"": ""椰浆布丁""}, {""name"": ""熔岩布丁""}, {""name"": ""陨星虫""}, {""name"": ""利灯鱼""}, {""name"": ""月牙雪熊""}, {""name"": ""窃光蚊""}, {""name"": ""燃薪虫""}, {""name"": ""夜枭""}, {""name"": ""小皮球""}, {""name"": ""贝古斯""}, {""name"": ""粉耳星兔""}, {""name"": ""落陨星兔""}, {""name"": ""上岸蛙""}, {""name"": ""雅丹鬃""}, {""name"": ""春花兔""}, {""name"": ""暮星辰""}]"
