name,page_url,icon_url,attribute_icon_url,power,energy,category,attribute,effect,learned_by_pets,filters,source,detail_error
连续毒针,https://wiki.biligame.com/rocom/%E8%BF%9E%E7%BB%AD%E6%AF%92%E9%92%88,https://patchwiki.biligame.com/images/rocom/1/16/jtnhnw78hdh1sbw4xn6rdg1wajt02hv.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,物攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
毒囊,https://wiki.biligame.com/rocom/%E6%AF%92%E5%9B%8A,https://patchwiki.biligame.com/images/rocom/f/ff/pi136ogwbvl9y155fcmqwp5jflr7r6u.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,物攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
毒液渗透,https://wiki.biligame.com/rocom/%E6%AF%92%E6%B6%B2%E6%B8%97%E9%80%8F,https://patchwiki.biligame.com/images/rocom/0/0b/dkpwubnyefitw7vuqw3uhy582f1uo9u.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,魔攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
感染病,https://wiki.biligame.com/rocom/%E6%84%9F%E6%9F%93%E7%97%85,https://patchwiki.biligame.com/images/rocom/c/ce/auk6r6tgj6p09ru4b1skckwcl4ytd6b.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,魔攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
毒孢子,https://wiki.biligame.com/rocom/%E6%AF%92%E5%AD%A2%E5%AD%90,https://patchwiki.biligame.com/images/rocom/8/8f/dkpwubnyefitw7vuqw3uhy582f1uo9u.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,状态,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
毒雾,https://wiki.biligame.com/rocom/%E6%AF%92%E9%9B%BE,https://patchwiki.biligame.com/images/rocom/4/4c/g0pabxs6lyeit4gp23ngsxc9k5l4x08.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,状态,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
剧毒,https://wiki.biligame.com/rocom/%E5%89%A7%E6%AF%92,https://patchwiki.biligame.com/images/rocom/f/f0/qfb4lc1kn10dr1y5vrg2c0p9bn2mzej.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,状态,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
以毒攻毒,https://wiki.biligame.com/rocom/%E4%BB%A5%E6%AF%92%E6%94%BB%E6%AF%92,https://patchwiki.biligame.com/images/rocom/c/cc/ffxewgo3l4q8okwskg6w61v90t3nf54.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,状态,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
落井下毒,https://wiki.biligame.com/rocom/%E8%90%BD%E4%BA%95%E4%B8%8B%E6%AF%92,https://patchwiki.biligame.com/images/rocom/1/16/auk6r6tgj6p09ru4b1skckwcl4ytd6b.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,状态,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
毒泡泡,https://wiki.biligame.com/rocom/%E6%AF%92%E6%B3%A1%E6%B3%A1,https://patchwiki.biligame.com/images/rocom/1/11/7clvl1gylh0arb770x39k1yje7x2p53.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,魔攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
溃烂触碰,https://wiki.biligame.com/rocom/%E6%BA%83%E7%83%82%E8%A7%A6%E7%A2%B0,https://patchwiki.biligame.com/images/rocom/6/6e/exs3sq1o8p2575vo4xj85pylzvmd6uw.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,物攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
毒沼,https://wiki.biligame.com/rocom/%E6%AF%92%E6%B2%BC,https://patchwiki.biligame.com/images/rocom/9/9b/0lq0a5e10y7eqvw9l3s6jrx9menzm6d.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,物攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
瘴气喷射,https://wiki.biligame.com/rocom/%E7%98%B4%E6%B0%94%E5%96%B7%E5%B0%84,https://patchwiki.biligame.com/images/rocom/9/9b/2gq1tuvwhtyynjw8rloqlfa3bw177ad.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,魔攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
鸩毒,https://wiki.biligame.com/rocom/%E9%B8%A9%E6%AF%92,https://patchwiki.biligame.com/images/rocom/a/a1/ayig5e85cupux5hrlfsarkpgodenbld.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,魔攻,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
腐化,https://wiki.biligame.com/rocom/%E8%85%90%E5%8C%96,https://patchwiki.biligame.com/images/rocom/6/6a/l17k3ey1wk0x9qs0yvs4goxrdbrtmxm.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,状态,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
疫病吐息,https://wiki.biligame.com/rocom/%E7%96%AB%E7%97%85%E5%90%90%E6%81%AF,https://patchwiki.biligame.com/images/rocom/c/c0/el31afswhn8b25lfk1qt4nknpqs59c9.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,状态,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
不可接触,https://wiki.biligame.com/rocom/%E4%B8%8D%E5%8F%AF%E6%8E%A5%E8%A7%A6,https://patchwiki.biligame.com/images/rocom/c/cf/jgex2m6o673fj35ammwxwu8v8hjgn3x.png,https://patchwiki.biligame.com/images/rocom/5/53/jnd3vijasgthdz2ukggyfpisd464r2v.png,0,,防御,毒,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""毒""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
啃咬,https://wiki.biligame.com/rocom/%E5%95%83%E5%92%AC,https://patchwiki.biligame.com/images/rocom/6/63/h73ij4u1006774fua5jl0uw9yv1riem.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
飞断,https://wiki.biligame.com/rocom/%E9%A3%9E%E6%96%AD,https://patchwiki.biligame.com/images/rocom/9/99/iwg3klexqcmynvnoc1m4yormtt2jxul.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫群过境,https://wiki.biligame.com/rocom/%E8%99%AB%E7%BE%A4%E8%BF%87%E5%A2%83,https://patchwiki.biligame.com/images/rocom/2/2a/1tg4mcbudgoo3in2zdjufva7ppxpgb2.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫群,https://wiki.biligame.com/rocom/%E8%99%AB%E7%BE%A4,https://patchwiki.biligame.com/images/rocom/7/74/ftnwa6tm2vahgql2yshzflxy6z5pv3r.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫网,https://wiki.biligame.com/rocom/%E8%99%AB%E7%BD%91,https://patchwiki.biligame.com/images/rocom/1/1a/m9aundeeyagfd7hk6pl7g9uqnqy4yy6.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,魔攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫击,https://wiki.biligame.com/rocom/%E8%99%AB%E5%87%BB,https://patchwiki.biligame.com/images/rocom/9/9b/c3b1dctx3u8u9nh7kjgbtea0cfsgv0a.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫鸣,https://wiki.biligame.com/rocom/%E8%99%AB%E9%B8%A3,https://patchwiki.biligame.com/images/rocom/b/b8/msu8v39vl5vtyloulhetjoz8zvysuym.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,魔攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
捆缚,https://wiki.biligame.com/rocom/%E6%8D%86%E7%BC%9A,https://patchwiki.biligame.com/images/rocom/b/ba/6p894avuvxjienuwp2jcllxhxteyv8k.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,状态,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
假寐,https://wiki.biligame.com/rocom/%E5%81%87%E5%AF%90,https://patchwiki.biligame.com/images/rocom/c/c2/aaueqqyqeqi5o1jqm5zrm5tp7dtv6y2.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,状态,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫茧,https://wiki.biligame.com/rocom/%E8%99%AB%E8%8C%A7,https://patchwiki.biligame.com/images/rocom/4/4e/r2yxqsqyjp8ct2962k3aqftfvz3mm39.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,状态,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫群智慧,https://wiki.biligame.com/rocom/%E8%99%AB%E7%BE%A4%E6%99%BA%E6%85%A7,https://patchwiki.biligame.com/images/rocom/8/8c/k5hrek27lyno7agiddwaq74f4bt07v0.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,状态,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
贮藏,https://wiki.biligame.com/rocom/%E8%B4%AE%E8%97%8F,https://patchwiki.biligame.com/images/rocom/e/e0/fqb30hrj30qz8g7awozsjhvvbhr7n34.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,状态,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
掩护,https://wiki.biligame.com/rocom/%E6%8E%A9%E6%8A%A4,https://patchwiki.biligame.com/images/rocom/1/15/465bw4vh73oybmrgeevpsssnx9r5tq9.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,防御,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
蛰针,https://wiki.biligame.com/rocom/%E8%9B%B0%E9%92%88,https://patchwiki.biligame.com/images/rocom/5/53/8sebg1sj44ugigo9nc5m8c5iwomzqbb.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫刺,https://wiki.biligame.com/rocom/%E8%99%AB%E5%88%BA,https://patchwiki.biligame.com/images/rocom/f/f7/bmakp2zxj3ofpvnmnz6ggp03n9e8s1q.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,魔攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
噬心,https://wiki.biligame.com/rocom/%E5%99%AC%E5%BF%83,https://patchwiki.biligame.com/images/rocom/a/af/o21t2e34i1312p2po4eyvp62prtuzka.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
尾后针,https://wiki.biligame.com/rocom/%E5%B0%BE%E5%90%8E%E9%92%88,https://patchwiki.biligame.com/images/rocom/b/be/m9aundeeyagfd7hk6pl7g9uqnqy4yy6.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫蛊,https://wiki.biligame.com/rocom/%E8%99%AB%E8%9B%8A,https://patchwiki.biligame.com/images/rocom/0/03/tri55w7vag9ooualjmmjn8lruqyjni3.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,魔攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
翅刃,https://wiki.biligame.com/rocom/%E7%BF%85%E5%88%83,https://patchwiki.biligame.com/images/rocom/4/41/8iwmgabpncglsif7ps8gs03ajff2hdu.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
网缚,https://wiki.biligame.com/rocom/%E7%BD%91%E7%BC%9A,https://patchwiki.biligame.com/images/rocom/f/f1/t4dnb8cfkmk3n2du208w8t07b3kbo80.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
食腐,https://wiki.biligame.com/rocom/%E9%A3%9F%E8%85%90,https://patchwiki.biligame.com/images/rocom/1/17/nsej08n2s0hbzmpiyzz7iwfupm1j2nz.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,状态,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虫结阵,https://wiki.biligame.com/rocom/%E8%99%AB%E7%BB%93%E9%98%B5,https://patchwiki.biligame.com/images/rocom/c/cf/mxjqa2hlzn3mtm43kwgrvs2w95256r4.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,防御,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
草虫冲击,https://wiki.biligame.com/rocom/%E8%8D%89%E8%99%AB%E5%86%B2%E5%87%BB,https://patchwiki.biligame.com/images/rocom/d/df/3q6wcqxt8lejhfmauq4bpe1fdvwdm7x.png,https://patchwiki.biligame.com/images/rocom/c/cb/q3mlwj270f67spwr934hpqx7hj62bm3.png,0,,物攻,虫,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""虫""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
寸拳,https://wiki.biligame.com/rocom/%E5%AF%B8%E6%8B%B3,https://patchwiki.biligame.com/images/rocom/4/44/5ne8fs5m7cidf29a45v44ev77ybckz3.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
崩拳,https://wiki.biligame.com/rocom/%E5%B4%A9%E6%8B%B3,https://patchwiki.biligame.com/images/rocom/f/f9/9h6nufagpgchn3ztz1ztx3ghms1j6v8.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
散手,https://wiki.biligame.com/rocom/%E6%95%A3%E6%89%8B,https://patchwiki.biligame.com/images/rocom/f/f0/130npi7pb0aynpaijjzq81d3dryo6dz.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
无影脚,https://wiki.biligame.com/rocom/%E6%97%A0%E5%BD%B1%E8%84%9A,https://patchwiki.biligame.com/images/rocom/7/72/2vi6la72guicsinks2nlt4ppgvyn959.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
斩断,https://wiki.biligame.com/rocom/%E6%96%A9%E6%96%AD,https://patchwiki.biligame.com/images/rocom/2/26/dyfiwbdbkovczrj359ot0lq9ssxty3p.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
反击拳,https://wiki.biligame.com/rocom/%E5%8F%8D%E5%87%BB%E6%8B%B3,https://patchwiki.biligame.com/images/rocom/3/39/b1ehyr5b2nojwrxfwbk5qrdt2yeaek4.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
技巧打击,https://wiki.biligame.com/rocom/%E6%8A%80%E5%B7%A7%E6%89%93%E5%87%BB,https://patchwiki.biligame.com/images/rocom/1/14/bjm71oic8jtwesx7ah2mbboshc70x2x.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
截拳,https://wiki.biligame.com/rocom/%E6%88%AA%E6%8B%B3,https://patchwiki.biligame.com/images/rocom/5/51/0rgcbi6eh0kbz4zw98euw495m61829d.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,物攻,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
化劲,https://wiki.biligame.com/rocom/%E5%8C%96%E5%8A%B2,https://patchwiki.biligame.com/images/rocom/9/92/7f0v32friezvc0qxvuqqdihamnbtdxg.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,状态,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
破绽,https://wiki.biligame.com/rocom/%E7%A0%B4%E7%BB%BD,https://patchwiki.biligame.com/images/rocom/5/59/237q81ff2v6xk0etqwi6o8yjwvz2s4y.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,状态,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
破防,https://wiki.biligame.com/rocom/%E7%A0%B4%E9%98%B2,https://patchwiki.biligame.com/images/rocom/1/11/7f0v32friezvc0qxvuqqdihamnbtdxg.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,状态,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
气沉丹田,https://wiki.biligame.com/rocom/%E6%B0%94%E6%B2%89%E4%B8%B9%E7%94%B0,https://patchwiki.biligame.com/images/rocom/a/a2/1qf1yicvmz35123ixcmkijhr5gic2ip.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,状态,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
硬门,https://wiki.biligame.com/rocom/%E7%A1%AC%E9%97%A8,https://patchwiki.biligame.com/images/rocom/8/85/5dy7l8jqkrthtfuoj1hz29fiuq0gjih.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,防御,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
听桥,https://wiki.biligame.com/rocom/%E5%90%AC%E6%A1%A5,https://patchwiki.biligame.com/images/rocom/8/8f/29x3zxj3mis9qpqx0r2zkso4d6gs07h.png,https://patchwiki.biligame.com/images/rocom/5/52/q9hbq9nrnhjt7t86hy7sftv3e2e5fvx.png,0,,防御,武,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""武""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
